player_id,game_id,shots,goals,fo,fo_wins,takeaways,giveaways,name,team,pos
8477998,2019020381,9,1,0,0,1.0,0.0,W. Foegele,CAR,LW
8478550,2019020381,2,0,0,0,0.0,0.0,A. Panarin,NYR,LW
8475766,2019020401,2,1,0,0,0.0,1.0,A. Watson,NSH,LW
8476288,2019020401,1,0,0,0,0.0,0.0,R. Dzingel,CAR,LW
8476882,2019020401,2,0,2,1,0.0,2.0,T. Teravainen,CAR,LW
8476887,2019020401,3,0,0,0,0.0,0.0,F. Forsberg,NSH,LW
8476921,2019020401,1,0,0,0,0.0,0.0,J. Martinook,CAR,LW
8476934,2019020401,2,0,0,0,1.0,0.0,B. McGinn,CAR,LW
8477901,2019020401,1,0,0,0,1.0,0.0,D. Carr,NSH,LW
8477998,2019020401,3,0,0,0,1.0,0.0,W. Foegele,CAR,LW
8474157,2019020427,5,0,1,0,0.0,1.0,M. Pacioretty,VGK,LW
8475791,2019020427,5,0,1,1,2.0,3.0,T. Hall,NJD,LW
8477038,2019020427,2,0,0,0,0.0,2.0,N. Gusev,NJD,LW
8477425,2019020427,4,0,0,0,0.0,0.0,M. Wood,NJD,LW
8477478,2019020427,0,0,1,1,0.0,0.0,W. Carrier,VGK,LW
8477931,2019020427,0,0,5,2,1.0,0.0,T. Nosek,VGK,LW
8479407,2019020427,3,1,0,0,0.0,0.0,J. Bratt,NJD,LW
8474685,2019020434,2,0,1,0,0.0,0.0,M. Calvert,COL,LW
8477341,2019020434,0,0,0,0,0.0,4.0,A. Johnsson,TOR,LW
8477456,2019020434,0,0,8,1,0.0,0.0,J. Compher,COL,LW
8477930,2019020434,3,0,11,5,0.0,0.0,P. Bellemare,COL,LW
8478115,2019020434,1,0,1,0,2.0,0.0,P. Engvall,TOR,LW
8473419,2019020438,2,0,1,0,1.0,3.0,B. Marchand,BOS,LW
8474250,2019020438,1,0,1,0,1.0,1.0,Z. Smith,CHI,LW
8475807,2019020438,4,1,1,0,0.0,0.0,J. Nordstrom,BOS,LW
8476438,2019020438,0,0,2,1,3.0,1.0,B. Saad,CHI,LW
8477330,2019020438,0,0,1,0,0.0,0.0,D. Kubalik,CHI,LW
8478075,2019020438,1,0,0,0,0.0,0.0,A. Bjork,BOS,LW
8478498,2019020438,2,0,1,1,2.0,0.0,J. DeBrusk,BOS,LW
8481637,2019020438,0,0,0,0,1.0,0.0,A. Wedin,CHI,LW
8476851,2019020449,1,0,0,0,0.0,1.0,A. Galchenyuk,PIT,LW
8476994,2019020449,4,0,0,0,0.0,0.0,V. Hinostroza,ARI,LW
8478474,2019020449,2,0,0,0,0.0,0.0,L. Crouse,ARI,LW
8479293,2019020449,3,1,0,0,0.0,0.0,B. Tanev,PIT,LW
8474589,2019020452,3,0,0,0,0.0,0.0,T. Ennis,OTT,LW
8477407,2019020452,7,2,0,0,0.0,1.0,A. Duclair,OTT,LW
8477426,2019020452,0,0,1,0,0.0,0.0,N. Paul,OTT,LW
8478067,2019020452,2,0,0,0,1.0,2.0,O. Lindblom,PHI,LW
8480797,2019020452,0,0,0,0,2.0,0.0,J. Farabee,PHI,LW
8480801,2019020452,6,1,3,1,0.0,0.0,B. Tkachuk,OTT,LW
8473422,2019020457,0,0,10,1,0.0,0.0,N. Foligno,CBJ,LW
8474884,2019020457,4,1,0,0,1.0,2.0,M. Hoffman,FLA,LW
8476456,2019020457,0,0,0,0,1.0,1.0,J. Huberdeau,FLA,LW
8477947,2019020457,1,0,0,0,0.0,0.0,S. Milano,CBJ,LW
8480762,2019020457,1,0,0,0,0.0,0.0,E. Robinson,CBJ,LW
8473473,2019020471,0,0,1,1,0.0,0.0,M. Lucic,CGY,LW
8474685,2019020471,1,0,0,0,0.0,1.0,M. Calvert,COL,LW
8476346,2019020471,3,0,0,0,1.0,0.0,J. Gaudreau,CGY,LW
8476442,2019020471,1,0,0,0,0.0,0.0,M. Nieto,COL,LW
8476455,2019020471,2,0,10,4,0.0,1.0,G. Landeskog,COL,LW
8477456,2019020471,0,0,12,5,0.0,0.0,J. Compher,COL,LW
8477930,2019020471,0,0,18,8,0.0,0.0,P. Bellemare,COL,LW
8478233,2019020471,2,1,0,0,2.0,0.0,A. Mangiapane,CGY,LW
8479314,2019020471,3,1,0,0,0.0,1.0,M. Tkachuk,CGY,LW
8473419,2019020488,3,0,0,0,0.0,0.0,B. Marchand,BOS,LW
8473986,2019020488,4,0,0,0,1.0,0.0,A. Killorn,TBL,LW
8474034,2019020488,1,0,0,0,1.0,1.0,P. Maroon,TBL,LW
8476292,2019020488,2,0,1,0,1.0,0.0,O. Palat,TBL,LW
8478498,2019020488,4,0,1,1,0.0,0.0,J. DeBrusk,BOS,LW
8473422,2019020490,0,0,6,3,0.0,0.0,N. Foligno,CBJ,LW
8476851,2019020490,4,0,0,0,0.0,0.0,A. Galchenyuk,PIT,LW
8477010,2019020490,1,0,2,0,0.0,1.0,J. Blandisi,PIT,LW
8477947,2019020490,1,0,0,0,0.0,1.0,S. Milano,CBJ,LW
8479293,2019020490,1,0,0,0,0.0,2.0,B. Tanev,PIT,LW
8480762,2019020490,1,0,0,0,0.0,0.0,E. Robinson,CBJ,LW
8471214,2019020507,3,0,0,0,0.0,0.0,A. Ovechkin,WSH,LW
8473986,2019020507,4,0,0,0,0.0,0.0,A. Killorn,TBL,LW
8474176,2019020507,2,0,0,0,0.0,0.0,C. Hagelin,WSH,LW
8476292,2019020507,2,0,0,0,0.0,1.0,O. Palat,TBL,LW
8476894,2019020507,3,0,2,1,0.0,1.0,B. Leipsic,WSH,LW
8477944,2019020507,2,0,0,0,0.0,0.0,J. Vrana,WSH,LW
8474037,2019020515,1,1,0,0,0.0,0.0,J. van Riemsdyk,PHI,LW
8475268,2019020515,0,0,0,0,0.0,1.0,G. Bourque,WPG,LW
8477940,2019020515,2,1,0,0,0.0,1.0,N. Ehlers,WPG,LW
8478398,2019020515,2,1,0,0,2.0,0.0,K. Connor,WPG,LW
8479358,2019020515,1,0,0,0,0.0,0.0,C. Twarynski,PHI,LW
8480797,2019020515,1,0,0,0,0.0,0.0,J. Farabee,PHI,LW
8474884,2019020519,2,0,1,1,0.0,3.0,M. Hoffman,FLA,LW
8476456,2019020519,1,0,0,0,2.0,0.0,J. Huberdeau,FLA,LW
8477407,2019020519,2,0,0,0,0.0,0.0,A. Duclair,OTT,LW
8477426,2019020519,2,0,6,4,0.0,0.0,N. Paul,OTT,LW
8480801,2019020519,5,0,2,2,1.0,1.0,B. Tkachuk,OTT,LW
8474849,2019020532,0,0,1,0,1.0,1.0,A. Roussel,VAN,LW
8475193,2019020532,1,1,0,0,0.0,0.0,T. Tatar,MTL,LW
8476410,2019020532,2,0,1,1,0.0,0.0,J. Leivo,VAN,LW
